%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
2941000000,294,2941000000,world,0.000671595332894,0.000486556666706,2.77291383207
2951000000,295,2951000000,world,0.000674387141746,0.000487289644705,2.77568890443
2961000000,296,2961000000,world,0.000677959093228,0.000489644538995,2.77841822071
2971000000,297,2971000000,world,0.000682241384465,0.000493544366429,2.78110294964
2981000000,298,2981000000,world,0.000687146873128,0.000498890726446,2.78374421482
2991000000,299,2991000000,world,0.000692413497369,0.000503138398697,2.78634309606
3001000000,300,3001000000,world,0.00069804463315,0.000507463856301,2.78890063177
3011000000,301,3011000000,world,0.000704011106401,0.000513112526941,2.79141782031
3021000000,302,3021000000,world,0.000710819728755,0.000518188927438,2.79389562133
3031000000,303,3031000000,world,0.000717874254298,0.000524024040196,2.79633495703
3041000000,304,3041000000,world,0.000724918501741,0.00053096124373,2.79873671401
3051000000,305,3051000000,world,0.000731860669966,0.000538879831866,2.80110164552
3061000000,306,3061000000,world,0.000738965184225,0.000547501141788,2.80342973754
3071000000,307,3071000000,world,0.000747145444314,0.000555504063295,2.80572065106
3081000000,308,3081000000,world,0.000754893047424,0.000564213919778,2.80797405836
3091000000,309,3091000000,world,0.00076228749657,0.000575554039701,2.81018964596
3101000000,310,3101000000,world,0.000769695452438,0.000595180151478,2.81236711437
3111000000,311,3111000000,world,0.000776456793588,0.000614570451248,2.81450617057
3121000000,312,3121000000,world,0.000782533367961,0.000633550045898,2.81660653597
3131000000,313,3131000000,world,0.000787898435911,0.000651983255205,2.81866839642
3141000000,314,3141000000,world,0.000792534126941,0.000669765824861,2.82069440101
3151000000,315,3151000000,world,0.000796173026395,0.000687853629642,2.82268791576
3161000000,316,3161000000,world,0.000798919003049,0.000705768576938,2.82465218004
3171000000,317,3171000000,world,0.000800957290334,0.000722752749131,2.82659031127
3181000000,318,3181000000,world,0.000802180285078,0.000738587733808,2.82850530944
3191000000,319,3191000000,world,0.000802377421544,0.000752727263135,2.8304000612
3201000000,320,3201000000,world,0.000801936943063,0.000765946694593,2.83227734495
3211000000,321,3211000000,world,0.000800880555299,0.000778263839311,2.83413983343
3221000000,322,3221000000,world,0.000799135383253,0.000788763487536,2.83599009761
3231000000,323,3231000000,world,0.000796762384934,0.000797857219309,2.83783061145
3241000000,324,3241000000,world,0.000793850203019,0.000806228625344,2.8396637551
3251000000,325,3251000000,world,0.000790423413427,0.000813915452417,2.84149113264
3261000000,326,3261000000,world,0.000786502662859,0.000820950401907,2.84331153394
3271000000,327,3271000000,world,0.000782294217621,0.000826111165025,2.84512312567
3281000000,328,3281000000,world,0.000777668654774,0.000830444535559,2.84692414898
3291000000,329,3291000000,world,0.00077259861582,0.000834306737242,2.84871291529
3301000000,330,3301000000,world,0.000767281309288,0.000837252298013,2.85048780329
3311000000,331,3311000000,world,0.00076195222249,0.000838725022895,2.85224725646
3321000000,332,3321000000,world,0.00075620820885,0.000839878695843,2.8539897811
3331000000,333,3331000000,world,0.000750065556726,0.000840728022611,2.85571411356
3341000000,334,3341000000,world,0.000750123114067,0.000837841595087,2.85741996994
3351000000,335,3351000000,world,0.00075584298826,0.000831508236523,2.85910738343
3361000000,336,3361000000,world,0.000760376072844,0.000825306906215,2.86077638598
3371000000,337,3371000000,world,0.000763666691199,0.000819268158457,2.86242700881
3381000000,338,3381000000,world,0.000771991908208,0.000811213308907,2.86405928203
3391000000,339,3391000000,world,0.00078132798393,0.000802532295267,2.86567323386
3401000000,340,3401000000,world,0.000788870051865,0.000794186171898,2.86726889197
3411000000,341,3411000000,world,0.000794621908128,0.000786153710015,2.86884628311
3421000000,342,3421000000,world,0.000799641270976,0.000778218680837,2.8704054329
3431000000,343,3431000000,world,0.000806874012266,0.000769823554459,2.87194636581
3441000000,344,3441000000,world,0.000812240378514,0.000761656398553,2.87346910537
3451000000,345,3451000000,world,0.000815824624315,0.000753662208811,2.87497352024
3461000000,346,3461000000,world,0.000821363541869,0.000746493706276,2.87645886539
3471000000,347,3471000000,world,0.000825143266896,0.000739331213761,2.87792427313
3481000000,348,3481000000,world,0.000827270344097,0.000732106100077,2.87936891079
3491000000,349,3491000000,world,0.000827871558053,0.000724753620593,2.88079197867
3501000000,350,3501000000,world,0.000828334211337,0.000718840484843,2.88219270966
3511000000,351,3511000000,world,0.000827621269788,0.000712762546279,2.88357036517
3521000000,352,3521000000,world,0.000825730322225,0.000706268858073,2.88492423668
3531000000,353,3531000000,world,0.000822804206543,0.000699305122588,2.88625403762
